Date,CompanyID,CustomerID,TicketsOpened,TicketsResolved,UnresolvedCases,SLA_TargetHours,SLA_ActualHours,NPS_Score,ServiceQualityScore
2025-03-29,3,1011,2,1,1,24,22.67,5,87
2025-03-29,3,1012,3,3,0,24,22.32,7,90
2025-03-29,3,1013,1,0,1,24,16.13,6,81
2025-03-29,3,1014,1,1,0,24,12.33,6,97
2025-03-29,3,1015,0,0,0,24,18.92,7,75
2025-03-29,3,1016,4,4,0,24,16.87,8,75
2025-03-29,3,1017,2,2,0,24,15.61,6,86
2025-03-29,3,1018,5,3,2,24,19.09,5,70
2025-03-29,3,1019,4,4,0,24,25.6,6,100
2025-03-29,3,1020,0,0,0,24,28.72,9,72
2025-03-30,1,1001,1,1,0,24,19.3,5,84
2025-03-30,1,1002,1,1,0,24,24.5,8,61
2025-03-30,1,1003,1,1,0,24,27.89,7,86
2025-03-30,1,1004,2,2,0,24,22.21,5,84
2025-03-30,1,1005,3,3,0,24,31.12,7,100
2025-03-30,1,1006,1,1,0,24,14.56,8,84
2025-03-30,1,1007,1,1,0,24,28.06,5,74
2025-03-30,1,1008,3,3,0,24,7.71,5,91
2025-03-30,1,1009,1,1,0,24,29.33,4,85
2025-03-30,1,1010,4,4,0,24,30.45,5,67
2025-03-30,1,1011,2,2,0,24,10.58,5,96
2025-03-30,1,1012,1,1,0,24,18.04,5,82
2025-03-30,1,1013,1,1,0,24,16.63,4,84
2025-03-30,1,1014,1,1,0,24,19.99,3,80
2025-03-30,1,1015,1,1,0,24,30.92,9,69
2025-03-30,1,1016,1,1,0,24,15.51,8,64
2025-03-30,1,1017,3,1,2,24,15.73,7,82
2025-03-30,1,1018,2,2,0,24,17.73,10,74
2025-03-30,1,1019,1,1,0,24,13.64,2,92
2025-03-30,1,1020,3,2,1,24,15.02,6,64
2025-03-30,2,1001,1,1,0,24,24.29,8,67
2025-03-30,2,1002,0,0,0,24,29.04,10,83
2025-03-30,2,1003,3,3,0,24,28.81,8,73
2025-03-30,2,1004,2,2,0,24,15.27,5,97
2025-03-30,2,1005,2,1,1,24,17.77,9,74
2025-03-30,2,1006,2,2,0,24,21.71,8,79
2025-03-30,2,1007,1,1,0,24,24.39,7,78
2025-03-30,2,1008,0,0,0,24,17.84,9,60
2025-03-30,2,1009,1,1,0,24,21.93,9,83
2025-03-30,2,1010,4,3,1,24,27.42,7,82
2025-03-30,2,1011,1,1,0,24,19.13,9,91
2025-03-30,2,1012,1,1,0,24,25.11,5,69
2025-03-30,2,1013,2,2,0,24,32.15,5,95
2025-03-30,2,1014,2,2,0,24,21.22,5,76
2025-03-30,2,1015,1,1,0,24,29.62,5,80
2025-03-30,2,1016,4,3,1,24,22.55,7,78
2025-03-30,2,1017,4,3,1,24,15.31,6,56
2025-03-30,2,1018,0,0,0,24,22.48,5,100
2025-03-30,2,1019,2,2,0,24,21.83,7,91
2025-03-30,2,1020,2,2,0,24,9.01,6,66
2025-03-30,3,1001,4,4,0,24,20.77,8,65
2025-03-30,3,1002,3,3,0,24,36.0,4,81
2025-03-30,3,1003,4,4,0,24,37.48,8,86
2025-03-30,3,1004,2,2,0,24,27.06,8,66
2025-03-30,3,1005,4,4,0,24,32.46,4,90
2025-03-30,3,1006,3,3,0,24,30.18,5,88
2025-03-30,3,1007,0,0,0,24,12.59,9,69
2025-03-30,3,1008,1,1,0,24,18.67,6,77
2025-03-30,3,1009,3,3,0,24,26.21,8,67
2025-03-30,3,1010,5,4,1,24,22.35,4,69
2025-03-30,3,1011,1,1,0,24,21.12,4,86
2025-03-30,3,1012,2,1,1,24,21.43,8,74
2025-03-30,3,1013,1,1,0,24,22.59,10,78
2025-03-30,3,1014,0,0,0,24,31.55,2,95
2025-03-30,3,1015,5,3,2,24,19.11,6,77
2025-03-30,3,1016,1,1,0,24,19.57,7,82
2025-03-30,3,1017,3,3,0,24,26.28,8,68
2025-03-30,3,1018,2,2,0,24,26.63,8,71
2025-03-30,3,1019,1,1,0,24,21.63,5,71
2025-03-30,3,1020,5,4,1,24,23.03,7,78
2025-03-31,1,1001,2,1,1,24,16.98,9,98
2025-03-31,1,1002,1,1,0,24,30.04,7,86
2025-03-31,1,1003,3,3,0,24,29.6,6,62
2025-03-31,1,1004,1,1,0,24,22.36,6,90
2025-03-31,1,1005,2,2,0,24,17.76,8,67
2025-03-31,1,1006,5,5,0,24,21.33,9,90
2025-03-31,1,1007,1,1,0,24,25.88,5,84
2025-03-31,1,1008,4,2,2,24,21.5,10,71
2025-03-31,1,1009,1,1,0,24,7.61,8,84
2025-03-31,1,1010,2,2,0,24,18.96,5,87
2025-03-31,1,1011,4,3,1,24,34.34,10,87
2025-03-31,1,1012,5,4,1,24,25.64,4,90
2025-03-31,1,1013,1,1,0,24,22.01,6,71
2025-03-31,1,1014,1,1,0,24,16.66,4,74
2025-03-31,1,1015,3,2,1,24,24.98,9,87
2025-03-31,1,1016,2,2,0,24,17.49,7,79
2025-03-31,1,1017,3,3,0,24,21.27,5,81
2025-03-31,1,1018,1,1,0,24,22.98,8,74
2025-03-31,1,1019,3,3,0,24,26.52,6,77
2025-03-31,1,1020,3,2,1,24,25.71,5,100
2025-03-31,2,1001,4,3,1,24,33.15,4,64
2025-03-31,2,1002,1,1,0,24,24.96,7,75
2025-03-31,2,1003,2,2,0,24,17.06,9,71
2025-03-31,2,1004,6,6,0,24,27.14,10,61
2025-03-31,2,1005,1,1,0,24,27.37,7,59
2025-03-31,2,1006,2,1,1,24,11.17,4,75
2025-03-31,2,1007,2,2,0,24,20.26,7,51
2025-03-31,2,1008,0,0,0,24,20.17,8,72
2025-03-31,2,1009,1,1,0,24,15.26,2,62
2025-03-31,2,1010,0,0,0,24,32.57,6,85
2025-03-31,2,1011,1,1,0,24,23.9,10,82
2025-03-31,2,1012,2,2,0,24,19.04,3,87
2025-03-31,2,1013,0,0,0,24,21.23,4,70
2025-03-31,2,1014,3,3,0,24,23.8,9,73
2025-03-31,2,1015,3,2,1,24,27.1,5,85
2025-03-31,2,1016,3,3,0,24,23.11,10,90
2025-03-31,2,1017,2,2,0,24,22.59,8,72
2025-03-31,2,1018,3,1,2,24,18.46,4,85
2025-03-31,2,1019,2,2,0,24,22.96,4,66
2025-03-31,2,1020,0,0,0,24,19.94,3,85
2025-03-31,3,1001,0,0,0,24,23.19,5,70
2025-03-31,3,1002,2,1,1,24,19.9,4,87
2025-03-31,3,1003,2,2,0,24,19.01,8,86
2025-03-31,3,1004,2,2,0,24,24.09,7,89
2025-03-31,3,1005,2,2,0,24,25.07,8,83
2025-03-31,3,1006,2,2,0,24,20.13,7,81
2025-03-31,3,1007,4,4,0,24,25.25,1,76
2025-03-31,3,1008,0,0,0,24,26.03,5,79
2025-03-31,3,1009,4,2,2,24,19.86,8,87
2025-03-31,3,1010,3,2,1,24,24.45,10,73
2025-03-31,3,1011,1,1,0,24,37.19,6,78
2025-03-31,3,1012,1,1,0,24,21.47,7,79
2025-03-31,3,1013,0,0,0,24,28.08,9,72
2025-03-31,3,1014,1,0,1,24,16.19,3,97
2025-03-31,3,1015,2,2,0,24,15.14,5,91
2025-03-31,3,1016,2,2,0,24,15.14,8,58
2025-03-31,3,1017,2,2,0,24,11.42,7,72
2025-03-31,3,1018,1,1,0,24,7.56,8,86
2025-03-31,3,1019,0,0,0,24,15.87,1,75
2025-03-31,3,1020,2,2,0,24,17.78,10,68
2025-04-01,1,1001,2,2,0,24,17.63,7,76
2025-04-01,1,1002,1,0,1,24,22.94,7,82
2025-04-01,1,1003,2,2,0,24,15.16,5,82
2025-04-01,1,1004,2,2,0,24,16.04,6,91
2025-04-01,1,1005,1,1,0,24,22.59,5,70
2025-04-01,1,1006,2,2,0,24,25.44,5,86
2025-04-01,1,1007,1,1,0,24,20.74,3,75
2025-04-01,1,1008,2,2,0,24,12.13,6,82
2025-04-01,1,1009,2,2,0,24,24.77,7,78
2025-04-01,1,1010,1,1,0,24,13.72,9,73
2025-04-01,1,1011,0,0,0,24,28.05,3,82
2025-04-01,1,1012,1,1,0,24,25.14,7,79
2025-04-01,1,1013,0,0,0,24,22.71,6,61
2025-04-01,1,1014,0,0,0,24,17.93,5,80
2025-04-01,1,1015,2,2,0,24,19.71,8,58
2025-04-01,1,1016,2,2,0,24,16.48,6,81
2025-04-01,1,1017,1,1,0,24,27.16,9,95
2025-04-01,1,1018,2,2,0,24,17.46,5,59
2025-04-01,1,1019,2,2,0,24,16.4,6,95
2025-04-01,1,1020,2,1,1,24,27.53,8,72
2025-04-01,2,1001,5,5,0,24,28.79,6,90
2025-04-01,2,1002,1,1,0,24,28.32,9,88
2025-04-01,2,1003,3,3,0,24,19.27,7,76
2025-04-01,2,1004,1,1,0,24,33.14,5,82
2025-04-01,2,1005,0,0,0,24,23.15,10,88
2025-04-01,2,1006,0,0,0,24,12.76,8,96
2025-04-01,2,1007,1,1,0,24,23.33,7,96
2025-04-01,2,1008,2,1,1,24,22.75,10,72
2025-04-01,2,1009,3,3,0,24,34.36,7,87
2025-04-01,2,1010,5,3,2,24,23.62,6,65
2025-04-01,2,1011,1,1,0,24,26.72,8,81
2025-04-01,2,1012,6,6,0,24,35.82,5,89
2025-04-01,2,1013,1,1,0,24,22.16,6,74
2025-04-01,2,1014,3,3,0,24,29.28,7,87
2025-04-01,2,1015,2,2,0,24,20.09,9,83
2025-04-01,2,1016,4,4,0,24,20.34,8,75
2025-04-01,2,1017,5,3,2,24,19.69,7,80
2025-04-01,2,1018,0,0,0,24,18.31,5,91
2025-04-01,2,1019,1,1,0,24,31.81,5,75
2025-04-01,2,1020,3,3,0,24,32.41,7,68
2025-04-01,3,1001,3,3,0,24,20.34,7,75
2025-04-01,3,1002,1,1,0,24,20.21,8,79
2025-04-01,3,1003,3,3,0,24,21.38,10,78
2025-04-01,3,1004,4,4,0,24,23.53,8,65
2025-04-01,3,1005,3,3,0,24,30.17,9,70
2025-04-01,3,1006,1,1,0,24,21.21,5,80
2025-04-01,3,1007,2,2,0,24,19.26,7,96
2025-04-01,3,1008,3,2,1,24,27.08,6,84
2025-04-01,3,1009,4,4,0,24,11.86,6,66
2025-04-01,3,1010,3,3,0,24,17.68,8,96
2025-04-01,3,1011,1,1,0,24,21.91,5,73
2025-04-01,3,1012,3,3,0,24,25.91,9,81
2025-04-01,3,1013,4,4,0,24,25.94,6,95
2025-04-01,3,1014,3,3,0,24,16.4,6,99
2025-04-01,3,1015,4,3,1,24,28.6,1,89
2025-04-01,3,1016,0,0,0,24,20.9,10,91
2025-04-01,3,1017,2,1,1,24,32.2,7,82
2025-04-01,3,1018,3,3,0,24,27.68,5,85
2025-04-01,3,1019,1,1,0,24,22.87,6,71
2025-04-01,3,1020,2,2,0,24,25.78,8,98
2025-04-02,1,1001,1,1,0,24,21.92,8,58
2025-04-02,1,1002,0,0,0,24,20.65,4,86
2025-04-02,1,1003,1,1,0,24,27.32,4,75
2025-04-02,1,1004,5,5,0,24,31.65,6,79
2025-04-02,1,1005,0,0,0,24,14.67,4,87
2025-04-02,1,1006,2,2,0,24,19.77,4,77
2025-04-02,1,1007,3,3,0,24,22.2,4,86
2025-04-02,1,1008,1,1,0,24,20.43,5,74
2025-04-02,1,1009,1,1,0,24,8.56,6,87
2025-04-02,1,1010,4,3,1,24,17.23,5,85
2025-04-02,1,1011,1,0,1,24,21.85,5,82
2025-04-02,1,1012,1,1,0,24,25.93,5,99
2025-04-02,1,1013,1,1,0,24,19.9,3,89
2025-04-02,1,1014,2,2,0,24,23.38,6,72
2025-04-02,1,1015,2,2,0,24,15.07,6,72
2025-04-02,1,1016,2,2,0,24,26.78,5,66
2025-04-02,1,1017,2,2,0,24,26.17,5,97
2025-04-02,1,1018,3,2,1,24,24.46,7,82
2025-04-02,1,1019,2,2,0,24,10.42,8,59
2025-04-02,1,1020,1,1,0,24,25.42,9,75
2025-04-02,2,1001,2,1,1,24,16.39,6,76
2025-04-02,2,1002,4,4,0,24,19.07,5,74
2025-04-02,2,1003,1,1,0,24,30.59,3,83
2025-04-02,2,1004,1,1,0,24,20.82,8,91
2025-04-02,2,1005,3,3,0,24,20.41,7,85
2025-04-02,2,1006,2,2,0,24,29.83,7,78
2025-04-02,2,1007,3,3,0,24,18.3,6,80
2025-04-02,2,1008,2,2,0,24,25.01,4,59
2025-04-02,2,1009,3,3,0,24,20.46,4,82
2025-04-02,2,1010,2,2,0,24,27.26,8,84
2025-04-02,2,1011,3,3,0,24,7.28,9,81
2025-04-02,2,1012,1,1,0,24,13.92,4,82
2025-04-02,2,1013,1,1,0,24,20.74,5,86
2025-04-02,2,1014,2,2,0,24,16.66,8,75
2025-04-02,2,1015,1,1,0,24,26.19,5,99
2025-04-02,2,1016,0,0,0,24,24.91,7,89
2025-04-02,2,1017,1,1,0,24,28.8,5,66
2025-04-02,2,1018,1,1,0,24,22.34,6,55
2025-04-02,2,1019,2,2,0,24,19.91,3,72
2025-04-02,2,1020,4,4,0,24,20.38,7,87
2025-04-02,3,1001,3,3,0,24,25.43,3,81
2025-04-02,3,1002,1,1,0,24,12.95,3,73
2025-04-02,3,1003,1,1,0,24,25.37,4,66
2025-04-02,3,1004,0,0,0,24,21.2,5,53
2025-04-02,3,1005,5,5,0,24,16.87,9,75
2025-04-02,3,1006,3,3,0,24,23.98,4,89
2025-04-02,3,1007,4,3,1,24,37.49,7,73
2025-04-02,3,1008,0,0,0,24,29.06,9,88
2025-04-02,3,1009,2,2,0,24,20.2,5,74
2025-04-02,3,1010,2,2,0,24,14.72,6,66
2025-04-02,3,1011,0,0,0,24,20.4,7,70
2025-04-02,3,1012,2,2,0,24,27.82,6,87
2025-04-02,3,1013,2,1,1,24,27.99,9,68
2025-04-02,3,1014,3,2,1,24,25.33,6,84
2025-04-02,3,1015,4,3,1,24,30.78,7,75
2025-04-02,3,1016,2,2,0,24,25.05,6,76
2025-04-02,3,1017,1,1,0,24,27.86,10,86
2025-04-02,3,1018,1,1,0,24,20.68,5,83
2025-04-02,3,1019,0,0,0,24,15.8,6,71
2025-04-02,3,1020,1,1,0,24,20.45,7,71
2025-04-03,1,1001,2,2,0,24,18.79,6,64
2025-04-03,1,1002,1,0,1,24,23.5,9,93
2025-04-03,1,1003,3,3,0,24,22.08,4,70
2025-04-03,1,1004,2,2,0,24,16.27,7,100
2025-04-03,1,1005,5,5,0,24,30.0,7,79
2025-04-03,1,1006,3,3,0,24,30.35,7,92
2025-04-03,1,1007,4,4,0,24,14.58,4,65
2025-04-03,1,1008,3,3,0,24,27.79,6,78
2025-04-03,1,1009,1,1,0,24,21.12,5,91
2025-04-03,1,1010,1,1,0,24,15.63,6,76
2025-04-03,1,1011,2,1,1,24,30.22,7,71
2025-04-03,1,1012,1,1,0,24,5.73,7,88
2025-04-03,1,1013,1,0,1,24,27.77,4,75
2025-04-03,1,1014,0,0,0,24,29.83,4,82
2025-04-03,1,1015,6,4,2,24,13.23,7,93
2025-04-03,1,1016,2,2,0,24,23.13,5,99
2025-04-03,1,1017,2,2,0,24,15.33,7,67
2025-04-03,1,1018,4,4,0,24,21.93,5,96
2025-04-03,1,1019,3,3,0,24,21.31,4,77
2025-04-03,1,1020,3,3,0,24,27.86,7,68
2025-04-03,2,1001,1,1,0,24,26.74,7,73
2025-04-03,2,1002,3,2,1,24,28.35,8,89
2025-04-03,2,1003,1,1,0,24,30.46,8,72
2025-04-03,2,1004,1,1,0,24,23.63,4,72
2025-04-03,2,1005,1,1,0,24,20.88,4,77
2025-04-03,2,1006,1,1,0,24,17.22,10,74
2025-04-03,2,1007,2,2,0,24,26.68,6,88
2025-04-03,2,1008,0,0,0,24,13.51,5,91
2025-04-03,2,1009,3,3,0,24,22.24,8,82
2025-04-03,2,1010,2,1,1,24,32.21,5,79
2025-04-03,2,1011,1,1,0,24,17.72,8,83
2025-04-03,2,1012,5,5,0,24,16.29,4,81
2025-04-03,2,1013,0,0,0,24,29.98,6,81
2025-04-03,2,1014,1,0,1,24,25.44,1,82
2025-04-03,2,1015,5,5,0,24,17.88,7,64
2025-04-03,2,1016,1,1,0,24,25.63,4,95
2025-04-03,2,1017,1,1,0,24,16.86,5,59
2025-04-03,2,1018,1,1,0,24,21.9,7,72
2025-04-03,2,1019,1,1,0,24,26.84,7,68
2025-04-03,2,1020,1,1,0,24,27.84,7,57
2025-04-03,3,1001,3,2,1,24,24.78,8,89
2025-04-03,3,1002,2,2,0,24,16.45,6,71
2025-04-03,3,1003,1,1,0,24,20.48,6,83
2025-04-03,3,1004,3,3,0,24,24.09,8,97
2025-04-03,3,1005,0,0,0,24,24.33,6,74
2025-04-03,3,1006,2,1,1,24,26.0,7,85
2025-04-03,3,1007,1,0,1,24,22.43,6,86
2025-04-03,3,1008,3,3,0,24,19.64,6,78
2025-04-03,3,1009,2,2,0,24,19.47,4,92
2025-04-03,3,1010,0,0,0,24,26.9,7,90
2025-04-03,3,1011,0,0,0,24,17.56,8,66
2025-04-03,3,1012,3,3,0,24,10.94,4,85
2025-04-03,3,1013,3,3,0,24,16.05,6,74
2025-04-03,3,1014,4,3,1,24,19.94,6,75
2025-04-03,3,1015,2,2,0,24,29.66,7,98
2025-04-03,3,1016,4,4,0,24,15.37,8,58
2025-04-03,3,1017,2,2,0,24,18.49,9,98
2025-04-03,3,1018,4,4,0,24,23.37,4,76
2025-04-03,3,1019,1,0,1,24,27.59,8,61
2025-04-03,3,1020,7,7,0,24,26.75,7,86
2025-04-04,1,1001,2,1,1,24,19.83,9,100
2025-04-04,1,1002,2,2,0,24,22.19,8,81
2025-04-04,1,1003,3,3,0,24,23.36,8,86
2025-04-04,1,1004,2,2,0,24,15.99,3,88
2025-04-04,1,1005,1,1,0,24,16.71,5,81
2025-04-04,1,1006,2,2,0,24,26.03,7,61
2025-04-04,1,1007,6,5,1,24,4.76,2,79
2025-04-04,1,1008,2,2,0,24,23.69,5,99
2025-04-04,1,1009,1,0,1,24,25.86,8,56
2025-04-04,1,1010,2,2,0,24,21.03,2,88
2025-04-04,1,1011,4,4,0,24,20.91,7,79
2025-04-04,1,1012,2,2,0,24,27.74,8,76
2025-04-04,1,1013,2,2,0,24,23.12,7,87
2025-04-04,1,1014,0,0,0,24,15.62,6,65
2025-04-04,1,1015,1,1,0,24,22.59,8,80
2025-04-04,1,1016,0,0,0,24,12.73,7,94
2025-04-04,1,1017,2,2,0,24,20.02,8,92
2025-04-04,1,1018,1,1,0,24,14.96,7,94
2025-04-04,1,1019,5,5,0,24,21.98,8,89
2025-04-04,1,1020,2,1,1,24,22.99,5,95
2025-04-04,2,1001,3,3,0,24,28.31,7,88
2025-04-04,2,1002,2,2,0,24,17.35,6,95
2025-04-04,2,1003,1,0,1,24,23.41,3,88
2025-04-04,2,1004,1,1,0,24,15.79,7,66
2025-04-04,2,1005,1,1,0,24,34.28,3,100
2025-04-04,2,1006,2,2,0,24,21.17,10,79
2025-04-04,2,1007,2,2,0,24,21.38,3,76
2025-04-04,2,1008,4,4,0,24,20.43,7,78
2025-04-04,2,1009,3,3,0,24,23.54,7,76
2025-04-04,2,1010,2,2,0,24,19.15,3,96
2025-04-04,2,1011,3,3,0,24,33.12,10,92
2025-04-04,2,1012,2,2,0,24,23.02,7,91
2025-04-04,2,1013,1,1,0,24,26.14,7,54
2025-04-04,2,1014,3,3,0,24,28.49,10,86
2025-04-04,2,1015,2,2,0,24,16.97,8,75
2025-04-04,2,1016,1,1,0,24,33.01,8,80
2025-04-04,2,1017,2,2,0,24,21.59,5,77
2025-04-04,2,1018,2,2,0,24,14.67,5,86
2025-04-04,2,1019,1,1,0,24,13.54,6,90
2025-04-04,2,1020,1,1,0,24,21.75,4,66
2025-04-04,3,1001,3,3,0,24,15.29,10,59
2025-04-04,3,1002,2,1,1,24,22.97,9,66
2025-04-04,3,1003,2,2,0,24,19.03,4,84
2025-04-04,3,1004,1,0,1,24,13.03,8,84
2025-04-04,3,1005,2,2,0,24,21.49,4,90
2025-04-04,3,1006,4,3,1,24,22.01,7,76
2025-04-04,3,1007,2,2,0,24,14.1,10,71
2025-04-04,3,1008,1,1,0,24,13.94,6,64
2025-04-04,3,1009,0,0,0,24,25.06,4,84
2025-04-04,3,1010,0,0,0,24,23.23,8,66
2025-04-04,3,1011,2,1,1,24,22.32,6,55
2025-04-04,3,1012,6,5,1,24,21.75,4,69
2025-04-04,3,1013,3,3,0,24,22.25,3,72
2025-04-04,3,1014,1,1,0,24,23.16,8,79
2025-04-04,3,1015,1,1,0,24,24.57,6,66
2025-04-04,3,1016,4,4,0,24,19.79,8,78
2025-04-04,3,1017,2,2,0,24,27.21,9,81
2025-04-04,3,1018,2,1,1,24,13.72,5,100
2025-04-04,3,1019,2,2,0,24,31.83,3,89
2025-04-04,3,1020,3,3,0,24,16.83,5,79
2025-04-05,1,1001,4,4,0,24,10.84,7,74
2025-04-05,1,1002,3,1,2,24,21.4,9,68
2025-04-05,1,1003,2,2,0,24,33.94,4,88
2025-04-05,1,1004,0,0,0,24,20.8,5,74
2025-04-05,1,1005,1,1,0,24,25.67,10,80
2025-04-05,1,1006,5,4,1,24,25.79,10,79
2025-04-05,1,1007,2,0,2,24,16.6,4,84
2025-04-05,1,1008,1,1,0,24,24.9,7,71
2025-04-05,1,1009,4,4,0,24,13.58,8,81
2025-04-05,1,1010,1,1,0,24,13.89,5,81
2025-04-05,1,1011,1,1,0,24,20.46,5,67
2025-04-05,1,1012,1,1,0,24,18.29,5,77
2025-04-05,1,1013,1,1,0,24,17.98,7,69
2025-04-05,1,1014,3,3,0,24,27.92,6,91
2025-04-05,1,1015,0,0,0,24,19.4,9,64
2025-04-05,1,1016,1,0,1,24,22.95,4,92
2025-04-05,1,1017,2,2,0,24,30.65,7,100
2025-04-05,1,1018,1,0,1,24,21.63,6,83
2025-04-05,1,1019,3,1,2,24,25.95,7,80
2025-04-05,1,1020,2,2,0,24,6.72,7,82
2025-04-05,2,1001,1,1,0,24,26.63,7,59
2025-04-05,2,1002,2,2,0,24,20.25,7,92
2025-04-05,2,1003,0,0,0,24,17.48,6,87
2025-04-05,2,1004,3,3,0,24,14.6,8,63
2025-04-05,2,1005,5,5,0,24,13.63,7,88
2025-04-05,2,1006,1,1,0,24,7.5,5,74
2025-04-05,2,1007,2,2,0,24,28.24,7,75
2025-04-05,2,1008,1,1,0,24,24.42,7,89
2025-04-05,2,1009,3,3,0,24,16.38,8,79
2025-04-05,2,1010,2,2,0,24,21.5,6,78
2025-04-05,2,1011,6,6,0,24,14.36,7,93
2025-04-05,2,1012,0,0,0,24,32.51,3,78
2025-04-05,2,1013,2,2,0,24,28.44,6,76
2025-04-05,2,1014,1,1,0,24,13.18,9,100
2025-04-05,2,1015,2,1,1,24,21.03,5,77
2025-04-05,2,1016,0,0,0,24,15.02,2,82
2025-04-05,2,1017,1,1,0,24,20.88,8,74
2025-04-05,2,1018,4,4,0,24,20.89,8,95
2025-04-05,2,1019,1,1,0,24,24.93,5,87
2025-04-05,2,1020,2,2,0,24,29.37,10,63
2025-04-05,3,1001,0,0,0,24,35.96,4,84
2025-04-05,3,1002,2,2,0,24,31.96,2,58
2025-04-05,3,1003,1,0,1,24,21.66,4,75
2025-04-05,3,1004,3,3,0,24,20.88,6,93
2025-04-05,3,1005,0,0,0,24,23.36,7,91
2025-04-05,3,1006,0,0,0,24,17.84,7,80
2025-04-05,3,1007,4,4,0,24,24.68,6,74
2025-04-05,3,1008,0,0,0,24,16.13,10,81
2025-04-05,3,1009,1,1,0,24,23.42,5,81
2025-04-05,3,1010,1,1,0,24,27.03,8,95
2025-04-05,3,1011,0,0,0,24,22.41,3,58
2025-04-05,3,1012,2,2,0,24,19.35,2,77
2025-04-05,3,1013,1,1,0,24,33.13,6,60
2025-04-05,3,1014,3,3,0,24,22.47,9,68
2025-04-05,3,1015,1,1,0,24,19.09,5,83
2025-04-05,3,1016,2,1,1,24,27.06,9,63
2025-04-05,3,1017,3,3,0,24,19.79,9,87
2025-04-05,3,1018,1,1,0,24,24.8,10,61
2025-04-05,3,1019,5,5,0,24,21.25,7,79
2025-04-05,3,1020,1,1,0,24,18.36,7,95
2025-04-06,1,1001,3,3,0,24,24.31,7,80
2025-04-06,1,1002,3,3,0,24,22.48,6,61
2025-04-06,1,1003,0,0,0,24,20.97,8,79
2025-04-06,1,1004,2,1,1,24,24.11,7,92
2025-04-06,1,1005,2,1,1,24,21.17,5,68
2025-04-06,1,1006,0,0,0,24,15.58,8,85
2025-04-06,1,1007,4,3,1,24,20.81,7,76
2025-04-06,1,1008,3,3,0,24,23.66,4,62
2025-04-06,1,1009,1,1,0,24,24.65,5,58
2025-04-06,1,1010,2,2,0,24,21.51,3,74
2025-04-06,1,1011,1,1,0,24,20.68,5,81
2025-04-06,1,1012,1,1,0,24,23.89,2,73
2025-04-06,1,1013,4,3,1,24,20.65,8,61
2025-04-06,1,1014,0,0,0,24,15.6,10,81
2025-04-06,1,1015,0,0,0,24,9.31,9,83
2025-04-06,1,1016,0,0,0,24,29.01,5,96
2025-04-06,1,1017,0,0,0,24,22.28,9,91
2025-04-06,1,1018,4,4,0,24,24.72,4,67
2025-04-06,1,1019,2,1,1,24,16.73,8,84
2025-04-06,1,1020,2,2,0,24,18.29,8,89
2025-04-06,2,1001,1,0,1,24,21.95,3,89
2025-04-06,2,1002,1,0,1,24,33.92,7,84
2025-04-06,2,1003,2,2,0,24,14.54,6,65
2025-04-06,2,1004,4,3,1,24,23.15,9,68
2025-04-06,2,1005,3,2,1,24,14.52,4,78
2025-04-06,2,1006,1,1,0,24,19.09,7,85
2025-04-06,2,1007,3,3,0,24,24.09,4,75
2025-04-06,2,1008,2,2,0,24,14.18,7,73
2025-04-06,2,1009,2,2,0,24,15.16,7,68
2025-04-06,2,1010,3,3,0,24,14.73,8,70
2025-04-06,2,1011,2,2,0,24,26.97,7,84
2025-04-06,2,1012,1,1,0,24,21.53,6,77
2025-04-06,2,1013,4,4,0,24,20.47,7,73
2025-04-06,2,1014,1,0,1,24,20.3,7,74
2025-04-06,2,1015,1,1,0,24,16.4,7,72
2025-04-06,2,1016,4,4,0,24,13.9,7,88
2025-04-06,2,1017,0,0,0,24,25.04,4,70
2025-04-06,2,1018,0,0,0,24,17.14,6,98
2025-04-06,2,1019,1,0,1,24,19.34,8,64
2025-04-06,2,1020,6,6,0,24,25.42,5,79
2025-04-06,3,1001,3,3,0,24,27.46,8,69
2025-04-06,3,1002,6,6,0,24,19.37,9,77
2025-04-06,3,1003,2,2,0,24,10.86,4,93
2025-04-06,3,1004,1,1,0,24,26.38,1,98
2025-04-06,3,1005,2,2,0,24,21.78,5,69
2025-04-06,3,1006,1,1,0,24,27.88,6,79
2025-04-06,3,1007,3,2,1,24,16.59,3,75
2025-04-06,3,1008,1,1,0,24,27.97,7,75
2025-04-06,3,1009,1,0,1,24,25.46,6,77
2025-04-06,3,1010,2,1,1,24,12.99,6,66
2025-04-06,3,1011,3,3,0,24,21.7,7,88
2025-04-06,3,1012,1,1,0,24,28.52,4,72
2025-04-06,3,1013,0,0,0,24,27.01,7,81
2025-04-06,3,1014,3,3,0,24,35.81,5,94
2025-04-06,3,1015,3,3,0,24,16.9,4,75
2025-04-06,3,1016,1,1,0,24,16.42,10,76
2025-04-06,3,1017,2,2,0,24,24.75,7,82
2025-04-06,3,1018,4,4,0,24,21.7,5,55
2025-04-06,3,1019,1,1,0,24,26.33,10,80
2025-04-06,3,1020,0,0,0,24,17.44,5,83
2025-04-07,1,1001,8,7,1,24,21.75,8,65
2025-04-07,1,1002,2,2,0,24,29.72,6,83
2025-04-07,1,1003,2,2,0,24,17.97,6,68
2025-04-07,1,1004,2,1,1,24,24.15,7,73
2025-04-07,1,1005,2,2,0,24,30.5,6,90
2025-04-07,1,1006,4,4,0,24,16.63,7,87
2025-04-07,1,1007,2,2,0,24,20.45,8,68
